ID_RECIPE|ID_USER|URL|ROLE|RECIPE_COUNT
236199|2022218|http://allrecipes.com/cook/2022218/|author|1
239798|2202951|http://allrecipes.com/cook/2202951/|author|1
241768|2330884|http://allrecipes.com/cook/2330884/|author|1
228837|2601115|http://allrecipes.com/cook/2601115/|author|1
187672|2703234|http://allrecipes.com/cook/2703234/|author|1
236166|2769321|http://allrecipes.com/cook/2769321/|author|1
20157|27988|http://allrecipes.com/cook/27988/|author|1
26417|296322|http://allrecipes.com/cook/296322/|author|1
242193|3148119|http://allrecipes.com/cook/3148119/|author|1
241750|3789150|http://allrecipes.com/cook/3789150/|author|1
233324|4532670|http://allrecipes.com/cook/4532670/|author|1
222980|4898486|http://allrecipes.com/cook/4898486/|author|1
223586|5005844|http://allrecipes.com/cook/5005844/|author|1
234995|5297120|http://allrecipes.com/cook/5297120/|author|1
219815|6313488|http://allrecipes.com/cook/6313488/|author|1
233713|6573303|http://allrecipes.com/cook/6573303/|author|1
254936|6628336|http://allrecipes.com/cook/6628336/|author|1
234335|6751689|http://allrecipes.com/cook/6751689/|author|1
241259|6923827|http://allrecipes.com/cook/6923827/|author|1
54562|698435|http://allrecipes.com/cook/698435/|author|1
77436|972222|http://allrecipes.com/cook/972222/|author|1
8250|9832|http://allrecipes.com/cook/9832/|author|1
236204|12852123|http://allrecipes.com/cook/12852123/|author|1
14823|1312|http://allrecipes.com/cook/1312/|author|1
87567|1450510|http://allrecipes.com/cook/1450510/|author|1
142784|1484409|http://allrecipes.com/cook/1484409/|author|1
228653|1572646|http://allrecipes.com/cook/1572646/|author|1
169350|1715980|http://allrecipes.com/cook/1715980/|author|1
26796|184266|http://allrecipes.com/cook/184266/|author|1
255328|20382408|http://allrecipes.com/cook/20382408/|author|1
227999|20505392|http://allrecipes.com/cook/20505392/|author|1
241997|213746|http://allrecipes.com/cook/213746/|author|1
139726|2137950|http://allrecipes.com/cook/2137950/|author|1
143326|2362573|http://allrecipes.com/cook/2362573/|author|1
216436|2657579|http://allrecipes.com/cook/2657579/|author|1
187924|2951709|http://allrecipes.com/cook/2951709/|author|1
231667|3197297|http://allrecipes.com/cook/3197297/|author|1
237989|3696273|http://allrecipes.com/cook/3696273/|author|1
20152|37306|http://allrecipes.com/cook/37306/|author|1
215782|4534888|http://allrecipes.com/cook/4534888/|author|1
68484|507744|http://allrecipes.com/cook/507744/|author|1
220891|6199072|http://allrecipes.com/cook/6199072/|author|1
231770|7172650|http://allrecipes.com/cook/7172650/|author|1
25559|78136|http://allrecipes.com/cook/78136/|author|1
228210|7899296|http://allrecipes.com/cook/7899296/|author|1
230827|790530|http://allrecipes.com/cook/790530/|author|1
244656|9735794|http://allrecipes.com/cook/9735794/|author|1
235288|10311967|http://allrecipes.com/cook/10311967/|author|1
71554|1054525|http://allrecipes.com/cook/1054525/|author|1
88029|1353574|http://allrecipes.com/cook/1353574/|author|1
212468|1457124|http://allrecipes.com/cook/1457124/|author|1
244840|15938045|http://allrecipes.com/cook/15938045/|author|1
230609|2029750|http://allrecipes.com/cook/2029750/|author|1
231115|20505336|http://allrecipes.com/cook/20505336/|author|1
247139|20505377|http://allrecipes.com/cook/20505377/|author|1
152483|2251060|http://allrecipes.com/cook/2251060/|author|1
12623|26490|http://allrecipes.com/cook/26490/|author|1
222651|2938346|http://allrecipes.com/cook/2938346/|author|1
230325|2967375|http://allrecipes.com/cook/2967375/|author|1
17133|32508|http://allrecipes.com/cook/32508/|author|1
190490|3266200|http://allrecipes.com/cook/3266200/|author|1
232709|3367796|http://allrecipes.com/cook/3367796/|author|1
220648|388707|http://allrecipes.com/cook/388707/|author|1
227985|3909491|http://allrecipes.com/cook/3909491/|author|1
239016|4029122|http://allrecipes.com/cook/4029122/|author|1
21403|40428|http://allrecipes.com/cook/40428/|author|1
255858|4254655|http://allrecipes.com/cook/4254655/|author|1
230405|5039082|http://allrecipes.com/cook/5039082/|author|1
44178|515627|http://allrecipes.com/cook/515627/|author|1
53255|548449|http://allrecipes.com/cook/548449/|author|1
219206|5709683|http://allrecipes.com/cook/5709683/|author|1
233618|649115|http://allrecipes.com/cook/649115/|author|1
222852|6754408|http://allrecipes.com/cook/6754408/|author|1
236800|6761653|http://allrecipes.com/cook/6761653/|author|1
57091|748214|http://allrecipes.com/cook/748214/|author|1
91605|792183|http://allrecipes.com/cook/792183/|author|1
145457|925696|http://allrecipes.com/cook/925696/|author|1
234952|9645072|http://allrecipes.com/cook/9645072/|author|1
238742|10877615|http://allrecipes.com/cook/10877615/|author|1
18944|117585|http://allrecipes.com/cook/117585/|author|1
235952|11815148|http://allrecipes.com/cook/11815148/|author|1
239999|11936874|http://allrecipes.com/cook/11936874/|author|1
22896|120267|http://allrecipes.com/cook/120267/|author|1
238180|13760616|http://allrecipes.com/cook/13760616/|author|1
236764|1391210|http://allrecipes.com/cook/1391210/|author|1
93553|1475273|http://allrecipes.com/cook/1475273/|author|1
92424|1548301|http://allrecipes.com/cook/1548301/|author|1
221291|1721170|http://allrecipes.com/cook/1721170/|author|1
22660|180235|http://allrecipes.com/cook/180235/|author|1
254923|1847972|http://allrecipes.com/cook/1847972/|author|1
238648|1909481|http://allrecipes.com/cook/1909481/|author|1
219934|2033379|http://allrecipes.com/cook/2033379/|author|1
233063|20505283|http://allrecipes.com/cook/20505283/|author|1
43914|229601|http://allrecipes.com/cook/229601/|author|1
246664|2333944|http://allrecipes.com/cook/2333944/|author|1
232251|2688378|http://allrecipes.com/cook/2688378/|author|1
256605|26985|http://allrecipes.com/cook/26985/|author|1
246927|2818899|http://allrecipes.com/cook/2818899/|author|1
229920|2938321|http://allrecipes.com/cook/2938321/|author|1
237017|3900666|http://allrecipes.com/cook/3900666/|author|1
73972|450736|http://allrecipes.com/cook/450736/|author|1
245502|4650203|http://allrecipes.com/cook/4650203/|author|1
23031|539799|http://allrecipes.com/cook/539799/|author|1
238004|561710|http://allrecipes.com/cook/561710/|author|1
241183|602954|http://allrecipes.com/cook/602954/|author|1
230535|6280135|http://allrecipes.com/cook/6280135/|author|1
92486|672681|http://allrecipes.com/cook/672681/|author|1
159329|779899|http://allrecipes.com/cook/779899/|author|1
230538|7840649|http://allrecipes.com/cook/7840649/|author|1
241365|9121628|http://allrecipes.com/cook/9121628/|author|1
239094|9244566|http://allrecipes.com/cook/9244566/|author|1
236091|9517832|http://allrecipes.com/cook/9517832/|author|1
241264|11027121|http://allrecipes.com/cook/11027121/|author|1
232566|1108088|http://allrecipes.com/cook/1108088/|author|1
234703|12081357|http://allrecipes.com/cook/12081357/|author|1
234988|12187908|http://allrecipes.com/cook/12187908/|author|1
242004|13471173|http://allrecipes.com/cook/13471173/|author|1
88873|1434246|http://allrecipes.com/cook/1434246/|author|1
247397|14569343|http://allrecipes.com/cook/14569343/|author|1
21134|169611|http://allrecipes.com/cook/169611/|author|1
15672|170036|http://allrecipes.com/cook/170036/|author|1
103364|1835422|http://allrecipes.com/cook/1835422/|author|1
160058|2782749|http://allrecipes.com/cook/2782749/|author|1
257230|3081101|http://allrecipes.com/cook/3081101/|author|1
220637|3336107|http://allrecipes.com/cook/3336107/|author|1
92640|344765|http://allrecipes.com/cook/344765/|author|1
220104|3513546|http://allrecipes.com/cook/3513546/|author|1
257251|3760353|http://allrecipes.com/cook/3760353/|author|1
217083|3829800|http://allrecipes.com/cook/3829800/|author|1
244441|411001|http://allrecipes.com/cook/411001/|author|1
229621|4874051|http://allrecipes.com/cook/4874051/|author|1
234162|5821807|http://allrecipes.com/cook/5821807/|author|1
247227|6851909|http://allrecipes.com/cook/6851909/|author|1
213021|698370|http://allrecipes.com/cook/698370/|author|1
20244|81121|http://allrecipes.com/cook/81121/|author|1
62686|845701|http://allrecipes.com/cook/845701/|author|1
110543|914624|http://allrecipes.com/cook/914624/|author|1
68998|924819|http://allrecipes.com/cook/924819/|author|1
223276|9465674|http://allrecipes.com/cook/9465674/|author|1
237683|11689807|http://allrecipes.com/cook/11689807/|author|1
76202|1188169|http://allrecipes.com/cook/1188169/|author|1
216452|1737284|http://allrecipes.com/cook/1737284/|author|1
145915|1806376|http://allrecipes.com/cook/1806376/|author|1
18353|22846|http://allrecipes.com/cook/22846/|author|1
219328|2361380|http://allrecipes.com/cook/2361380/|author|1
204768|2372238|http://allrecipes.com/cook/2372238/|author|1
214936|2717927|http://allrecipes.com/cook/2717927/|author|1
246743|2830528|http://allrecipes.com/cook/2830528/|author|1
141135|292318|http://allrecipes.com/cook/292318/|author|1
36470|301167|http://allrecipes.com/cook/301167/|author|1
237823|3281550|http://allrecipes.com/cook/3281550/|author|1
235105|3516582|http://allrecipes.com/cook/3516582/|author|1
16387|38357|http://allrecipes.com/cook/38357/|author|1
215159|446702|http://allrecipes.com/cook/446702/|author|1
56826|681088|http://allrecipes.com/cook/681088/|author|1
160051|696662|http://allrecipes.com/cook/696662/|author|1
232535|7677457|http://allrecipes.com/cook/7677457/|author|1
239386|9190257|http://allrecipes.com/cook/9190257/|author|1
215604|961242|http://allrecipes.com/cook/961242/|author|1
238469|10440268|http://allrecipes.com/cook/10440268/|author|1
257273|1120049|http://allrecipes.com/cook/1120049/|author|1
239139|13398720|http://allrecipes.com/cook/13398720/|author|1
240002|13962173|http://allrecipes.com/cook/13962173/|author|1
145929|1422528|http://allrecipes.com/cook/1422528/|author|1
230466|2172289|http://allrecipes.com/cook/2172289/|author|1
180349|2486542|http://allrecipes.com/cook/2486542/|author|1
237766|2598679|http://allrecipes.com/cook/2598679/|author|1
162437|2779331|http://allrecipes.com/cook/2779331/|author|1
181040|3263519|http://allrecipes.com/cook/3263519/|author|1
215316|3288157|http://allrecipes.com/cook/3288157/|author|1
229696|34294|http://allrecipes.com/cook/34294/|author|1
223001|3683154|http://allrecipes.com/cook/3683154/|author|1
232922|4306781|http://allrecipes.com/cook/4306781/|author|1
245260|4798737|http://allrecipes.com/cook/4798737/|author|1
214987|4865211|http://allrecipes.com/cook/4865211/|author|1
236170|5260232|http://allrecipes.com/cook/5260232/|author|1
168426|678591|http://allrecipes.com/cook/678591/|author|1
111924|756810|http://allrecipes.com/cook/756810/|author|1
222698|8823875|http://allrecipes.com/cook/8823875/|author|1
232708|1027639|http://allrecipes.com/cook/1027639/|author|1
71909|1079180|http://allrecipes.com/cook/1079180/|author|1
233719|11740032|http://allrecipes.com/cook/11740032/|author|1
20543|125016|http://allrecipes.com/cook/125016/|author|1
234981|1466659|http://allrecipes.com/cook/1466659/|author|1
166561|1540925|http://allrecipes.com/cook/1540925/|author|1
198639|1674659|http://allrecipes.com/cook/1674659/|author|1
25180|181407|http://allrecipes.com/cook/181407/|author|1
229254|2317160|http://allrecipes.com/cook/2317160/|author|1
23305|240752|http://allrecipes.com/cook/240752/|author|1
238743|2770875|http://allrecipes.com/cook/2770875/|author|1
186511|2844382|http://allrecipes.com/cook/2844382/|author|1
180300|3159323|http://allrecipes.com/cook/3159323/|author|1
235620|3198968|http://allrecipes.com/cook/3198968/|author|1
230417|3552082|http://allrecipes.com/cook/3552082/|author|1
218803|3605813|http://allrecipes.com/cook/3605813/|author|1
38434|383985|http://allrecipes.com/cook/383985/|author|1
214933|4994688|http://allrecipes.com/cook/4994688/|author|1
245621|563422|http://allrecipes.com/cook/563422/|author|1
228854|6018431|http://allrecipes.com/cook/6018431/|author|1
236866|6231710|http://allrecipes.com/cook/6231710/|author|1
230482|6441935|http://allrecipes.com/cook/6441935/|author|1
223335|6931933|http://allrecipes.com/cook/6931933/|author|1
220168|6979177|http://allrecipes.com/cook/6979177/|author|1
153469|749170|http://allrecipes.com/cook/749170/|author|1
255509|8394892|http://allrecipes.com/cook/8394892/|author|1
84892|953130|http://allrecipes.com/cook/953130/|author|1
134233|1062475|http://allrecipes.com/cook/1062475/|author|1
234660|11946636|http://allrecipes.com/cook/11946636/|author|1
254654|12095017|http://allrecipes.com/cook/12095017/|author|1
245536|12946469|http://allrecipes.com/cook/12946469/|author|1
241767|14446709|http://allrecipes.com/cook/14446709/|author|1
239934|1468961|http://allrecipes.com/cook/1468961/|author|1
235084|1548884|http://allrecipes.com/cook/1548884/|author|1
254181|1598270|http://allrecipes.com/cook/1598270/|author|1
246634|1673023|http://allrecipes.com/cook/1673023/|author|1
220582|1776666|http://allrecipes.com/cook/1776666/|author|1
238207|1817816|http://allrecipes.com/cook/1817816/|author|1
109299|1818528|http://allrecipes.com/cook/1818528/|author|1
255929|1936962|http://allrecipes.com/cook/1936962/|author|1
233306|1954575|http://allrecipes.com/cook/1954575/|author|1
221020|2312564|http://allrecipes.com/cook/2312564/|author|1
256607|2430316|http://allrecipes.com/cook/2430316/|author|1
152291|2561790|http://allrecipes.com/cook/2561790/|author|1
46759|258762|http://allrecipes.com/cook/258762/|author|1
238602|2997880|http://allrecipes.com/cook/2997880/|author|1
234069|3492473|http://allrecipes.com/cook/3492473/|author|1
218025|3868389|http://allrecipes.com/cook/3868389/|author|1
220982|3924785|http://allrecipes.com/cook/3924785/|author|1
24379|444826|http://allrecipes.com/cook/444826/|author|1
237924|5017733|http://allrecipes.com/cook/5017733/|author|1
234977|5063241|http://allrecipes.com/cook/5063241/|author|1
53517|681868|http://allrecipes.com/cook/681868/|author|1
256454|6958452|http://allrecipes.com/cook/6958452/|author|1
232336|8388093|http://allrecipes.com/cook/8388093/|author|1
222981|881970|http://allrecipes.com/cook/881970/|author|1
244351|952547|http://allrecipes.com/cook/952547/|author|1
235404|10029214|http://allrecipes.com/cook/10029214/|author|1
233308|10122982|http://allrecipes.com/cook/10122982/|author|1
254949|10631553|http://allrecipes.com/cook/10631553/|author|1
108437|1318071|http://allrecipes.com/cook/1318071/|author|1
239712|14058883|http://allrecipes.com/cook/14058883/|author|1
235548|1445807|http://allrecipes.com/cook/1445807/|author|1
90396|1515219|http://allrecipes.com/cook/1515219/|author|1
18922|168959|http://allrecipes.com/cook/168959/|author|1
218008|1800028|http://allrecipes.com/cook/1800028/|author|1
220477|1907612|http://allrecipes.com/cook/1907612/|author|1
231463|2009795|http://allrecipes.com/cook/2009795/|author|1
213015|2057333|http://allrecipes.com/cook/2057333/|author|1
75737|259468|http://allrecipes.com/cook/259468/|author|1
218450|2968873|http://allrecipes.com/cook/2968873/|author|1
233225|3063912|http://allrecipes.com/cook/3063912/|author|1
228233|3965092|http://allrecipes.com/cook/3965092/|author|1
228317|4032815|http://allrecipes.com/cook/4032815/|author|1
18166|41932|http://allrecipes.com/cook/41932/|author|1
48246|474271|http://allrecipes.com/cook/474271/|author|1
222996|5087941|http://allrecipes.com/cook/5087941/|author|1
228291|5489913|http://allrecipes.com/cook/5489913/|author|1
221284|5567432|http://allrecipes.com/cook/5567432/|author|1
227992|627149|http://allrecipes.com/cook/627149/|author|1
257336|6692752|http://allrecipes.com/cook/6692752/|author|1
79239|706146|http://allrecipes.com/cook/706146/|author|1
214001|907865|http://allrecipes.com/cook/907865/|author|1
220476|1023977|http://allrecipes.com/cook/1023977/|author|1
72509|1069547|http://allrecipes.com/cook/1069547/|author|1
89595|1492490|http://allrecipes.com/cook/1492490/|author|1
20237|151207|http://allrecipes.com/cook/151207/|author|1
233677|153338|http://allrecipes.com/cook/153338/|author|1
237157|1786702|http://allrecipes.com/cook/1786702/|author|1
235926|1828367|http://allrecipes.com/cook/1828367/|author|1
214468|1854765|http://allrecipes.com/cook/1854765/|author|1
24484|205842|http://allrecipes.com/cook/205842/|author|1
256614|21003895|http://allrecipes.com/cook/21003895/|author|1
142879|2391476|http://allrecipes.com/cook/2391476/|author|1
20422|25106|http://allrecipes.com/cook/25106/|author|1
237470|4371191|http://allrecipes.com/cook/4371191/|author|1
41111|471149|http://allrecipes.com/cook/471149/|author|1
215075|4951897|http://allrecipes.com/cook/4951897/|author|1
231127|4964564|http://allrecipes.com/cook/4964564/|author|1
238158|4999613|http://allrecipes.com/cook/4999613/|author|1
50100|536079|http://allrecipes.com/cook/536079/|author|1
222701|6367011|http://allrecipes.com/cook/6367011/|author|1
73057|731174|http://allrecipes.com/cook/731174/|author|1
235999|742962|http://allrecipes.com/cook/742962/|author|1
18403|80949|http://allrecipes.com/cook/80949/|author|1
106271|822384|http://allrecipes.com/cook/822384/|author|1
228945|824265|http://allrecipes.com/cook/824265/|author|1
232733|829761|http://allrecipes.com/cook/829761/|author|1
63177|866829|http://allrecipes.com/cook/866829/|author|1
237897|9261036|http://allrecipes.com/cook/9261036/|author|1
68348|984084|http://allrecipes.com/cook/984084/|author|1
83706|1155018|http://allrecipes.com/cook/1155018/|author|1
241231|11845549|http://allrecipes.com/cook/11845549/|author|1
19960|121698|http://allrecipes.com/cook/121698/|author|1
236414|12328729|http://allrecipes.com/cook/12328729/|author|1
244429|13991149|http://allrecipes.com/cook/13991149/|author|1
242197|14018010|http://allrecipes.com/cook/14018010/|author|1
257224|17032077|http://allrecipes.com/cook/17032077/|author|1
254931|17476061|http://allrecipes.com/cook/17476061/|author|1
254337|18112839|http://allrecipes.com/cook/18112839/|author|1
109634|1953303|http://allrecipes.com/cook/1953303/|author|1
138051|2295024|http://allrecipes.com/cook/2295024/|author|1
41164|278060|http://allrecipes.com/cook/278060/|author|1
165249|2897744|http://allrecipes.com/cook/2897744/|author|1
237847|3338908|http://allrecipes.com/cook/3338908/|author|1
234165|3825714|http://allrecipes.com/cook/3825714/|author|1
222622|3848850|http://allrecipes.com/cook/3848850/|author|1
89682|456391|http://allrecipes.com/cook/456391/|author|1
236933|4850738|http://allrecipes.com/cook/4850738/|author|1
222772|5036978|http://allrecipes.com/cook/5036978/|author|1
232843|5284895|http://allrecipes.com/cook/5284895/|author|1
231126|5481653|http://allrecipes.com/cook/5481653/|author|1
234670|6703582|http://allrecipes.com/cook/6703582/|author|1
217973|674114|http://allrecipes.com/cook/674114/|author|1
19411|69109|http://allrecipes.com/cook/69109/|author|1
235773|6957989|http://allrecipes.com/cook/6957989/|author|1
234349|7504223|http://allrecipes.com/cook/7504223/|author|1
229494|8242630|http://allrecipes.com/cook/8242630/|author|1
232179|860680|http://allrecipes.com/cook/860680/|author|1
216458|1073915|http://allrecipes.com/cook/1073915/|author|1
256034|10802001|http://allrecipes.com/cook/10802001/|author|1
229208|1094242|http://allrecipes.com/cook/1094242/|author|1
75943|1126727|http://allrecipes.com/cook/1126727/|author|1
237316|1322886|http://allrecipes.com/cook/1322886/|author|1
237000|13308176|http://allrecipes.com/cook/13308176/|author|1
235570|1376706|http://allrecipes.com/cook/1376706/|author|1
88858|1469417|http://allrecipes.com/cook/1469417/|author|1
241790|15194460|http://allrecipes.com/cook/15194460/|author|1
257018|1591085|http://allrecipes.com/cook/1591085/|author|1
22194|170698|http://allrecipes.com/cook/170698/|author|1
104999|1872780|http://allrecipes.com/cook/1872780/|author|1
238125|1877102|http://allrecipes.com/cook/1877102/|author|1
217004|2072312|http://allrecipes.com/cook/2072312/|author|1
231037|2151044|http://allrecipes.com/cook/2151044/|author|1
239530|2352947|http://allrecipes.com/cook/2352947/|author|1
143002|2393434|http://allrecipes.com/cook/2393434/|author|1
257665|2499630|http://allrecipes.com/cook/2499630/|author|1
16876|257493|http://allrecipes.com/cook/257493/|author|1
153735|2599420|http://allrecipes.com/cook/2599420/|author|1
212453|3145380|http://allrecipes.com/cook/3145380/|author|1
211772|3264680|http://allrecipes.com/cook/3264680/|author|1
21518|45963|http://allrecipes.com/cook/45963/|author|1
214015|4723708|http://allrecipes.com/cook/4723708/|author|1
14262|522531|http://allrecipes.com/cook/522531/|author|1
240990|6712200|http://allrecipes.com/cook/6712200/|author|1
229202|6793890|http://allrecipes.com/cook/6793890/|author|1
14291|7615|http://allrecipes.com/cook/7615/|author|1
22766|76937|http://allrecipes.com/cook/76937/|author|1
221283|8553131|http://allrecipes.com/cook/8553131/|author|1
65155|897555|http://allrecipes.com/cook/897555/|author|1
223171|9429990|http://allrecipes.com/cook/9429990/|author|1
71872|1078677|http://allrecipes.com/cook/1078677/|author|1
237222|1119656|http://allrecipes.com/cook/1119656/|author|1
253162|12442298|http://allrecipes.com/cook/12442298/|author|1
88287|1254725|http://allrecipes.com/cook/1254725/|author|1
24897|148273|http://allrecipes.com/cook/148273/|author|1
211193|1510562|http://allrecipes.com/cook/1510562/|author|1
240841|15117723|http://allrecipes.com/cook/15117723/|author|1
25656|193892|http://allrecipes.com/cook/193892/|author|1
138135|2311865|http://allrecipes.com/cook/2311865/|author|1
246642|2328302|http://allrecipes.com/cook/2328302/|author|1
222241|286657|http://allrecipes.com/cook/286657/|author|1
165399|2901376|http://allrecipes.com/cook/2901376/|author|1
221288|3034233|http://allrecipes.com/cook/3034233/|author|1
230525|3297205|http://allrecipes.com/cook/3297205/|author|1
186686|3445674|http://allrecipes.com/cook/3445674/|author|1
72742|492841|http://allrecipes.com/cook/492841/|author|1
85759|650|http://allrecipes.com/cook/650/|author|1
232544|6641738|http://allrecipes.com/cook/6641738/|author|1
229652|9512680|http://allrecipes.com/cook/9512680/|author|1
233535|10793684|http://allrecipes.com/cook/10793684/|author|1
72566|1098684|http://allrecipes.com/cook/1098684/|author|1
246424|12441738|http://allrecipes.com/cook/12441738/|author|1
239266|12677906|http://allrecipes.com/cook/12677906/|author|1
214229|1319067|http://allrecipes.com/cook/1319067/|author|1
87097|1440450|http://allrecipes.com/cook/1440450/|author|1
23540|159493|http://allrecipes.com/cook/159493/|author|1
168814|1708487|http://allrecipes.com/cook/1708487/|author|1
231586|2241450|http://allrecipes.com/cook/2241450/|author|1
155527|2325952|http://allrecipes.com/cook/2325952/|author|1
256757|2717468|http://allrecipes.com/cook/2717468/|author|1
246938|2902849|http://allrecipes.com/cook/2902849/|author|1
244959|3615996|http://allrecipes.com/cook/3615996/|author|1
215668|3749917|http://allrecipes.com/cook/3749917/|author|1
228664|4282113|http://allrecipes.com/cook/4282113/|author|1
186899|428989|http://allrecipes.com/cook/428989/|author|1
220152|6493067|http://allrecipes.com/cook/6493067/|author|1
214800|694784|http://allrecipes.com/cook/694784/|author|1
238103|7067177|http://allrecipes.com/cook/7067177/|author|1
229274|7848753|http://allrecipes.com/cook/7848753/|author|1
20996|86781|http://allrecipes.com/cook/86781/|author|1
14989|88883|http://allrecipes.com/cook/88883/|author|1
69404|951264|http://allrecipes.com/cook/951264/|author|1
239830|12367626|http://allrecipes.com/cook/12367626/|author|1
18516|124430|http://allrecipes.com/cook/124430/|author|1
88470|1468668|http://allrecipes.com/cook/1468668/|author|1
18366|151067|http://allrecipes.com/cook/151067/|author|1
98737|1528439|http://allrecipes.com/cook/1528439/|author|1
244785|16206800|http://allrecipes.com/cook/16206800/|author|1
235680|1891716|http://allrecipes.com/cook/1891716/|author|1
34611|195097|http://allrecipes.com/cook/195097/|author|1
152048|2383427|http://allrecipes.com/cook/2383427/|author|1
228892|2552766|http://allrecipes.com/cook/2552766/|author|1
244364|267539|http://allrecipes.com/cook/267539/|author|1
231935|2764254|http://allrecipes.com/cook/2764254/|author|1
228413|3502878|http://allrecipes.com/cook/3502878/|author|1
36008|352278|http://allrecipes.com/cook/352278/|author|1
236720|4216939|http://allrecipes.com/cook/4216939/|author|1
237675|4979190|http://allrecipes.com/cook/4979190/|author|1
228921|5249018|http://allrecipes.com/cook/5249018/|author|1
246930|5597256|http://allrecipes.com/cook/5597256/|author|1
236184|5661042|http://allrecipes.com/cook/5661042/|author|1
213507|65438|http://allrecipes.com/cook/65438/|author|1
239240|7085649|http://allrecipes.com/cook/7085649/|author|1
148590|723703|http://allrecipes.com/cook/723703/|author|1
233086|7805707|http://allrecipes.com/cook/7805707/|author|1
241254|7904080|http://allrecipes.com/cook/7904080/|author|1
165843|82482|http://allrecipes.com/cook/82482/|author|1
228495|8408992|http://allrecipes.com/cook/8408992/|author|1
230193|9939960|http://allrecipes.com/cook/9939960/|author|1
138159|1220169|http://allrecipes.com/cook/1220169/|author|1
239481|12210936|http://allrecipes.com/cook/12210936/|author|1
245145|12719723|http://allrecipes.com/cook/12719723/|author|1
220591|1716579|http://allrecipes.com/cook/1716579/|author|1
218358|2069647|http://allrecipes.com/cook/2069647/|author|1
20141|212799|http://allrecipes.com/cook/212799/|author|1
192812|2406861|http://allrecipes.com/cook/2406861/|author|1
256604|3342344|http://allrecipes.com/cook/3342344/|author|1
237310|3593188|http://allrecipes.com/cook/3593188/|author|1
247199|5020657|http://allrecipes.com/cook/5020657/|author|1
216474|5463947|http://allrecipes.com/cook/5463947/|author|1
229240|5641295|http://allrecipes.com/cook/5641295/|author|1
18211|68319|http://allrecipes.com/cook/68319/|author|1
55059|707103|http://allrecipes.com/cook/707103/|author|1
145857|739560|http://allrecipes.com/cook/739560/|author|1
223066|7585053|http://allrecipes.com/cook/7585053/|author|1
228650|828841|http://allrecipes.com/cook/828841/|author|1
19475|89359|http://allrecipes.com/cook/89359/|author|1
68539|991657|http://allrecipes.com/cook/991657/|author|1
235962|10031566|http://allrecipes.com/cook/10031566/|author|1
242084|10079034|http://allrecipes.com/cook/10079034/|author|1
230653|10655503|http://allrecipes.com/cook/10655503/|author|1
72616|1099747|http://allrecipes.com/cook/1099747/|author|1
238089|13130405|http://allrecipes.com/cook/13130405/|author|1
229949|1316660|http://allrecipes.com/cook/1316660/|author|1
228099|1356930|http://allrecipes.com/cook/1356930/|author|1
20353|138612|http://allrecipes.com/cook/138612/|author|1
87961|1447302|http://allrecipes.com/cook/1447302/|author|1
25633|149487|http://allrecipes.com/cook/149487/|author|1
234668|1833261|http://allrecipes.com/cook/1833261/|author|1
253147|20505347|http://allrecipes.com/cook/20505347/|author|1
255347|2300762|http://allrecipes.com/cook/2300762/|author|1
149268|2320922|http://allrecipes.com/cook/2320922/|author|1
140651|2349217|http://allrecipes.com/cook/2349217/|author|1
169751|2438466|http://allrecipes.com/cook/2438466/|author|1
176930|2466309|http://allrecipes.com/cook/2466309/|author|1
17718|249505|http://allrecipes.com/cook/249505/|author|1
233457|2663125|http://allrecipes.com/cook/2663125/|author|1
160269|2742792|http://allrecipes.com/cook/2742792/|author|1
162661|2829317|http://allrecipes.com/cook/2829317/|author|1
237625|2855827|http://allrecipes.com/cook/2855827/|author|1
234747|289321|http://allrecipes.com/cook/289321/|author|1
237034|2998898|http://allrecipes.com/cook/2998898/|author|1
214433|3163497|http://allrecipes.com/cook/3163497/|author|1
228486|3349210|http://allrecipes.com/cook/3349210/|author|1
220817|3415962|http://allrecipes.com/cook/3415962/|author|1
198137|3576996|http://allrecipes.com/cook/3576996/|author|1
237305|3730161|http://allrecipes.com/cook/3730161/|author|1
48952|619331|http://allrecipes.com/cook/619331/|author|1
240488|626067|http://allrecipes.com/cook/626067/|author|1
228391|6375040|http://allrecipes.com/cook/6375040/|author|1
237796|6790186|http://allrecipes.com/cook/6790186/|author|1
234320|731627|http://allrecipes.com/cook/731627/|author|1
238271|7894601|http://allrecipes.com/cook/7894601/|author|1
233752|10248397|http://allrecipes.com/cook/10248397/|author|1
235928|10536889|http://allrecipes.com/cook/10536889/|author|1
71186|1062964|http://allrecipes.com/cook/1062964/|author|1
233897|1093908|http://allrecipes.com/cook/1093908/|author|1
95469|1127281|http://allrecipes.com/cook/1127281/|author|1
83579|1277044|http://allrecipes.com/cook/1277044/|author|1
12270|13202|http://allrecipes.com/cook/13202/|author|1
238877|13697116|http://allrecipes.com/cook/13697116/|author|1
244120|15063716|http://allrecipes.com/cook/15063716/|author|1
241519|1509706|http://allrecipes.com/cook/1509706/|author|1
241733|1574627|http://allrecipes.com/cook/1574627/|author|1
257703|1594700|http://allrecipes.com/cook/1594700/|author|1
245573|16365706|http://allrecipes.com/cook/16365706/|author|1
95587|1645919|http://allrecipes.com/cook/1645919/|author|1
20776|16972|http://allrecipes.com/cook/16972/|author|1
232881|170536|http://allrecipes.com/cook/170536/|author|1
14837|208293|http://allrecipes.com/cook/208293/|author|1
220659|2119814|http://allrecipes.com/cook/2119814/|author|1
